clinic,date,type,wait_established,wait_new
WLA,9/29/2025,OPTOMETRY,28.7,44.9
WLA,9/29/2025,ORTHOPEDICS,7.6,82.8
WLA,9/29/2025,PAIN MEDICINE,15.7,55.9
WLA,9/29/2025,PHYSICAL THERAPY,12.9,35.9
WLA,9/29/2025,PODIATRY,5.7,31.9
WLA,9/29/2025,PRIMARY CARE,7.4,25.5
WLA,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,12.5,112.4
WLA,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6,0
WLA,9/29/2025,PULMONOLOGY,15.9,46
WLA,9/29/2025,SLEEP MEDICINE,56,96.2
WLA,9/29/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33.9,64.2
WLA,9/29/2025,UROLOGY,10.5,48.3
WLA,9/29/2025,WOMEN'S HEALTH,10.6,37.7
JLP,9/29/2025,AUDIOLOGY,9.1,25.1
JLP,9/29/2025,CARDIOLOGY,11.9,42.1
JLP,9/29/2025,DERMATOLOGY,12.4,24.6
JLP,9/29/2025,GASTROENTEROLOGY,4.4,8.7
JLP,9/29/2025,MENTAL HEALTH GROUP,2.4,NA
JLP,9/29/2025,MENTAL HEALTH INDIVIDUAL,15.7,1.1
JLP,9/29/2025,NEUROLOGY,17.9,67.8
JLP,9/29/2025,ONCOLOGY,5.6,21.6
JLP,9/29/2025,OPHTHALMOLOGY,19.3,74.4
JLP,9/29/2025,OPTOMETRY,57,147.2
JLP,9/29/2025,ORTHOPEDICS,16,49.8
JLP,9/29/2025,PAIN MEDICINE,20.4,41.6
JLP,9/29/2025,PODIATRY,17.9,67.7
JLP,9/29/2025,PRIMARY CARE,13.3,110
JLP,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,3.8,20.4
JLP,9/29/2025,PULMONOLOGY,12.8,33
JLP,9/29/2025,SLEEP MEDICINE,99.5,352.8
JLP,9/29/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,8.5
JLP,9/29/2025,UROLOGY,9.6,44.3
TR,9/29/2025,AUDIOLOGY,4.2,11.9
TR,9/29/2025,CARDIOLOGY,13.5,8.9
TR,9/29/2025,DENTAL,18.4,35.7
TR,9/29/2025,DERMATOLOGY,4.8,34.8
TR,9/29/2025,ENDOCRINOLOGY,9.6,40.1
TR,9/29/2025,GASTROENTEROLOGY,19.3,71.6
TR,9/29/2025,MENTAL HEALTH GROUP,4.9,71.1
TR,9/29/2025,MENTAL HEALTH INDIVIDUAL,8.8,29
TR,9/29/2025,NEUROLOGY,17.9,85.8
TR,9/29/2025,OB/GYN,5.3,25
TR,9/29/2025,OCCUPATIONAL THERAPY,13.5,45.4
TR,9/29/2025,ONCOLOGY,9.2,28.9
TR,9/29/2025,OPHTHALMOLOGY,5.4,12
TR,9/29/2025,OPTOMETRY,3.5,34.7
TR,9/29/2025,ORTHOPEDICS,2.6,13.7
TR,9/29/2025,PAIN MEDICINE,11.1,36.1
TR,9/29/2025,PHYSICAL THERAPY,13.7,49.2
TR,9/29/2025,PODIATRY,6.2,23.5
TR,9/29/2025,PRIMARY CARE,7.2,33.4
TR,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,15.5,59.3
TR,9/29/2025,PTSD SPECIFIC GROUP PROGRAMS,3.6,NA
TR,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.4,62
TR,9/29/2025,PULMONOLOGY,14.5,27.8
TR,9/29/2025,SLEEP MEDICINE,31,90.2
TR,9/29/2025,SUBSTANCE USE DISORDER GROUP,0.8,3
TR,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.7,26.4
TR,9/29/2025,UROLOGY,11.5,56.8
TR,9/29/2025,WOMEN'S HEALTH,2.4,20.4
JM,9/29/2025,AUDIOLOGY,20.3,35.5
JM,9/29/2025,CARDIOLOGY,10.3,42.9
JM,9/29/2025,DENTAL,9.2,86.5
JM,9/29/2025,DERMATOLOGY,12.7,44.6
JM,9/29/2025,ENDOCRINOLOGY,19.1,65.2
JM,9/29/2025,GASTROENTEROLOGY,13.3,44.3
JM,9/29/2025,MENTAL HEALTH GROUP,14.1,68
JM,9/29/2025,MENTAL HEALTH INDIVIDUAL,12.8,29.8
JM,9/29/2025,NEUROLOGY,18.1,118.2
JM,9/29/2025,OB/GYN,2.5,23.1
JM,9/29/2025,OCCUPATIONAL THERAPY,13.4,43.1
JM,9/29/2025,ONCOLOGY,1.2,25.5
JM,9/29/2025,OPHTHALMOLOGY,27.1,113.4
JM,9/29/2025,OPTOMETRY,14.2,90.4
JM,9/29/2025,ORTHOPEDICS,8.6,31.1
JM,9/29/2025,PAIN MEDICINE,32.5,94.5
JM,9/29/2025,PHYSICAL THERAPY,28.6,77.3
JM,9/29/2025,PODIATRY,45.2,148.3
JM,9/29/2025,PRIMARY CARE,6.2,17.5
JM,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.7,15.2
JM,9/29/2025,PTSD SPECIFIC GROUP PROGRAMS,11.9,NA
JM,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.6,155.7
JM,9/29/2025,PULMONOLOGY,29.4,56.8
JM,9/29/2025,SLEEP MEDICINE,9.8,39.5
JM,9/29/2025,SUBSTANCE USE DISORDER GROUP,0.8,NA
JM,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.7,12.8
JM,9/29/2025,UROLOGY,13.1,59.5
SF,9/30/2025,AUDIOLOGY,4.3,26.9
SF,9/30/2025,CARDIOLOGY,14,24.1
SF,9/30/2025,DENTAL,11.3,77.5
SF,9/30/2025,DERMATOLOGY,7.8,34.2
SF,9/30/2025,ENDOCRINOLOGY,12.2,40.3
SF,9/30/2025,GASTROENTEROLOGY,6.8,28.1
SF,9/30/2025,MENTAL HEALTH GROUP,3.6,13
SF,9/30/2025,MENTAL HEALTH INDIVIDUAL,6.5,49.4
SF,9/30/2025,NEUROLOGY,9.9,29.6
SF,9/30/2025,OB/GYN,31.4,58.3
SF,9/30/2025,OCCUPATIONAL THERAPY,3.4,16.7
SF,9/30/2025,ONCOLOGY,2.1,25.5
SF,9/30/2025,OPHTHALMOLOGY,13.8,47.3
SF,9/30/2025,OPTOMETRY,16.8,45.8
SF,9/30/2025,ORTHOPEDICS,18.5,27.8
SF,9/30/2025,PAIN MEDICINE,12.8,26.6
SF,9/30/2025,PHYSICAL THERAPY,8.2,40.6
SF,9/30/2025,PODIATRY,7.8,46.2
SF,9/30/2025,PRIMARY CARE,8.4,19.2
SF,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.2,5.9
SF,9/30/2025,PTSD SPECIFIC GROUP PROGRAMS,3.2,NA
SF,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.5,NA
SF,9/30/2025,PULMONOLOGY,40.9,37.6
SF,9/30/2025,SLEEP MEDICINE,32.4,39.3
SF,9/30/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,24.3
SF,9/30/2025,UROLOGY,6.9,21
SF,9/30/2025,WOMEN'S HEALTH,2,6.6
WLA,9/30/2025,AUDIOLOGY,18.9,47.4
WLA,9/30/2025,CARDIOLOGY,15.9,23.1
WLA,9/30/2025,DENTAL,1.9,15.3
WLA,9/30/2025,DERMATOLOGY,15.7,42.1
WLA,9/30/2025,ENDOCRINOLOGY,16.8,46.9
WLA,9/30/2025,GASTROENTEROLOGY,18.3,57.4
WLA,9/30/2025,MENTAL HEALTH GROUP,9,42.2
WLA,9/30/2025,MENTAL HEALTH INDIVIDUAL,12.1,71
WLA,9/30/2025,NEUROLOGY,25.5,84.8
WLA,9/30/2025,OB/GYN,23.3,59.1
WLA,9/30/2025,OCCUPATIONAL THERAPY,14.9,20.1
WLA,9/30/2025,ONCOLOGY,8.4,16.8
WLA,9/30/2025,OPHTHALMOLOGY,15.1,41.3
WLA,9/30/2025,OPTOMETRY,28.3,47
WLA,9/30/2025,ORTHOPEDICS,7.9,83.8
WLA,9/30/2025,PAIN MEDICINE,15.3,55.9
WLA,9/30/2025,PHYSICAL THERAPY,13.2,36.9
WLA,9/30/2025,PODIATRY,6.1,33.4
WLA,9/30/2025,PRIMARY CARE,7.4,25.3
WLA,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,12.9,113.5
WLA,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.7,0
WLA,9/30/2025,PULMONOLOGY,16.9,43.8
WLA,9/30/2025,SLEEP MEDICINE,56.3,96.3
WLA,9/30/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,34.1,64.2
WLA,9/30/2025,UROLOGY,10.6,47.2
WLA,9/30/2025,WOMEN'S HEALTH,10.5,36.4
JLP,9/30/2025,AUDIOLOGY,9.3,25.4
JLP,9/30/2025,CARDIOLOGY,12.4,43.2
JLP,9/30/2025,DERMATOLOGY,11.7,25.3
JLP,9/30/2025,GASTROENTEROLOGY,3.7,8.7
JLP,9/30/2025,MENTAL HEALTH GROUP,2.7,NA
JLP,9/30/2025,MENTAL HEALTH INDIVIDUAL,15.7,1.1
JLP,9/30/2025,NEUROLOGY,18,67.9
JLP,9/30/2025,ONCOLOGY,5.6,22.4
JLP,9/30/2025,OPHTHALMOLOGY,18.8,73.2
JLP,9/30/2025,OPTOMETRY,55.8,147.7
JLP,9/30/2025,ORTHOPEDICS,16.1,50.5
JLP,9/30/2025,PAIN MEDICINE,20,40.9
JLP,9/30/2025,PODIATRY,18.4,67.6
JLP,9/30/2025,PRIMARY CARE,12.4,110
JLP,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,3.7,19.3
JLP,9/30/2025,PULMONOLOGY,12.3,34
JLP,9/30/2025,SLEEP MEDICINE,90.7,343.9
JLP,9/30/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,9.2
JLP,9/30/2025,UROLOGY,9.3,44.9
TR,9/30/2025,AUDIOLOGY,4.1,12.1
TR,9/30/2025,CARDIOLOGY,13.5,8.7
TR,9/30/2025,DENTAL,18.7,36.5
TR,9/30/2025,DERMATOLOGY,4.7,34.1
TR,9/30/2025,ENDOCRINOLOGY,9.9,41.7
TR,9/30/2025,GASTROENTEROLOGY,19.3,72.7
TR,9/30/2025,MENTAL HEALTH GROUP,4.8,71.1
TR,9/30/2025,MENTAL HEALTH INDIVIDUAL,8.8,27.2
TR,9/30/2025,NEUROLOGY,18.1,86.2
TR,9/30/2025,OB/GYN,5.6,26.1
TR,9/30/2025,OCCUPATIONAL THERAPY,13.4,45.2
TR,9/30/2025,ONCOLOGY,9.1,28.6
TR,9/30/2025,OPHTHALMOLOGY,5.4,11.1
TR,9/30/2025,OPTOMETRY,3.4,33.1
TR,9/30/2025,ORTHOPEDICS,2.6,13.4
TR,9/30/2025,PAIN MEDICINE,10.8,34.9
TR,9/30/2025,PHYSICAL THERAPY,13.5,49.5
TR,9/30/2025,PODIATRY,6.3,22.7
TR,9/30/2025,PRIMARY CARE,7.2,33.1
TR,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,15.4,59
TR,9/30/2025,PTSD SPECIFIC GROUP PROGRAMS,3.6,NA
TR,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.3,62
TR,9/30/2025,PULMONOLOGY,14.7,27.2
TR,9/30/2025,SLEEP MEDICINE,31.6,90.7
TR,9/30/2025,SUBSTANCE USE DISORDER GROUP,0.8,3
TR,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.6,25.3
TR,9/30/2025,UROLOGY,11.7,58
TR,9/30/2025,WOMEN'S HEALTH,2.2,21
JM,9/30/2025,AUDIOLOGY,20.5,33.5
JM,9/30/2025,CARDIOLOGY,10.8,44.5
JM,9/30/2025,DENTAL,9.5,85.2
JM,9/30/2025,DERMATOLOGY,12.2,45
JM,9/30/2025,ENDOCRINOLOGY,20,63.6
JM,9/30/2025,GASTROENTEROLOGY,14,45.3
JM,9/30/2025,MENTAL HEALTH GROUP,14.4,68
JM,9/30/2025,MENTAL HEALTH INDIVIDUAL,14.2,31
JM,9/30/2025,NEUROLOGY,17.7,115.4
JM,9/30/2025,OB/GYN,2.3,25.3
JM,9/30/2025,OCCUPATIONAL THERAPY,13.9,44.2
JM,9/30/2025,ONCOLOGY,1.2,25.3
JM,9/30/2025,OPHTHALMOLOGY,27.6,115.2
JM,9/30/2025,OPTOMETRY,14.6,88.3
JM,9/30/2025,ORTHOPEDICS,8.6,26.9
JM,9/30/2025,PAIN MEDICINE,32.8,95.5
JM,9/30/2025,PHYSICAL THERAPY,26.7,78.6
JM,9/30/2025,PODIATRY,45.5,143.3
JM,9/30/2025,PRIMARY CARE,6.5,17.4
JM,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.7,15.6
JM,9/30/2025,PTSD SPECIFIC GROUP PROGRAMS,11.7,NA
JM,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.5,155.7
JM,9/30/2025,PULMONOLOGY,29.7,58.9
JM,9/30/2025,SLEEP MEDICINE,9.7,38.6
JM,9/30/2025,SUBSTANCE USE DISORDER GROUP,1,NA
JM,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8,12.8
JM,9/30/2025,UROLOGY,13.1,63.3
SF,10/1/2025,AUDIOLOGY,4.3,26.7
SF,10/1/2025,CARDIOLOGY,14.3,23.9
SF,10/1/2025,DENTAL,10.9,78.6
SF,10/1/2025,DERMATOLOGY,7.4,31.2
SF,10/1/2025,ENDOCRINOLOGY,12.3,39.4
SF,10/1/2025,GASTROENTEROLOGY,6.8,25.9
SF,10/1/2025,MENTAL HEALTH GROUP,3.1,13
SF,10/1/2025,MENTAL HEALTH INDIVIDUAL,6.5,49.9
SF,10/1/2025,NEUROLOGY,9.9,30.3
SF,10/1/2025,OB/GYN,32.7,58.3
SF,10/1/2025,OCCUPATIONAL THERAPY,3.7,17.4
SF,10/1/2025,ONCOLOGY,2,25.9
SF,10/1/2025,OPHTHALMOLOGY,13.7,53.1
SF,10/1/2025,OPTOMETRY,16.1,47.2
SF,10/1/2025,ORTHOPEDICS,18.7,29.5
SF,10/1/2025,PAIN MEDICINE,13.1,27.2
SF,10/1/2025,PHYSICAL THERAPY,8.3,40
SF,10/1/2025,PODIATRY,7.4,43.4
SF,10/1/2025,PRIMARY CARE,8.8,19
SF,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.2,5.7
SF,10/1/2025,PTSD SPECIFIC GROUP PROGRAMS,3.3,NA
SF,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.3,NA
SF,10/1/2025,PULMONOLOGY,41.5,34.2
SF,10/1/2025,SLEEP MEDICINE,33.2,39.5
SF,10/1/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,24.3
SF,10/1/2025,UROLOGY,6.7,21.1
SF,10/1/2025,WOMEN'S HEALTH,2,6.6
WLA,10/1/2025,AUDIOLOGY,19.1,48.3
WLA,10/1/2025,CARDIOLOGY,16.1,23.2
WLA,10/1/2025,DENTAL,1.9,14.6
WLA,10/1/2025,DERMATOLOGY,15.5,41.3
WLA,10/1/2025,ENDOCRINOLOGY,17.6,47.9
WLA,10/1/2025,GASTROENTEROLOGY,17.2,57.1
WLA,10/1/2025,MENTAL HEALTH GROUP,9,42.2
WLA,10/1/2025,MENTAL HEALTH INDIVIDUAL,12.2,69.8
WLA,10/1/2025,NEUROLOGY,25.4,84.8
WLA,10/1/2025,OB/GYN,22.8,58.9
WLA,10/1/2025,OCCUPATIONAL THERAPY,15.2,17.2
WLA,10/1/2025,ONCOLOGY,8,15.8
WLA,10/1/2025,OPHTHALMOLOGY,15.1,41.4
WLA,10/1/2025,OPTOMETRY,29,50.4
WLA,10/1/2025,ORTHOPEDICS,8.4,84.5
WLA,10/1/2025,PAIN MEDICINE,16.3,56
WLA,10/1/2025,PHYSICAL THERAPY,13.4,37.4
WLA,10/1/2025,PODIATRY,6,33.5
WLA,10/1/2025,PRIMARY CARE,7.4,25.4
WLA,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,12.4,111.7
WLA,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.8,0
WLA,10/1/2025,PULMONOLOGY,16.5,45.4
WLA,10/1/2025,SLEEP MEDICINE,55.9,96.4
WLA,10/1/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33.9,64.2
WLA,10/1/2025,UROLOGY,11.3,44.6
WLA,10/1/2025,WOMEN'S HEALTH,10.4,35.4
JLP,10/1/2025,AUDIOLOGY,9.3,25.3
JLP,10/1/2025,CARDIOLOGY,12.4,43.2
JLP,10/1/2025,DERMATOLOGY,11.8,23.6
JLP,10/1/2025,GASTROENTEROLOGY,4.4,8.7
JLP,10/1/2025,MENTAL HEALTH GROUP,2.7,NA
JLP,10/1/2025,MENTAL HEALTH INDIVIDUAL,15.9,0.8
JLP,10/1/2025,NEUROLOGY,18.5,66.6
JLP,10/1/2025,ONCOLOGY,5.6,21.3
JLP,10/1/2025,OPHTHALMOLOGY,19,71.2
JLP,10/1/2025,OPTOMETRY,56.3,139.8
JLP,10/1/2025,ORTHOPEDICS,15.9,49.6
JLP,10/1/2025,PAIN MEDICINE,20.1,39
JLP,10/1/2025,PODIATRY,18.4,67.9
JLP,10/1/2025,PRIMARY CARE,13.2,110
JLP,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.1,20.7
JLP,10/1/2025,PULMONOLOGY,11.9,35.1
JLP,10/1/2025,SLEEP MEDICINE,92.6,343.9
JLP,10/1/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.1,9.1
JLP,10/1/2025,UROLOGY,9.3,45.4
TR,10/1/2025,AUDIOLOGY,3.7,11
TR,10/1/2025,CARDIOLOGY,13.6,8.7
TR,10/1/2025,DENTAL,18.8,36.2
TR,10/1/2025,DERMATOLOGY,4.6,34.1
TR,10/1/2025,ENDOCRINOLOGY,9.4,41.5
TR,10/1/2025,GASTROENTEROLOGY,19.2,72.5
TR,10/1/2025,MENTAL HEALTH GROUP,4.8,78.8
TR,10/1/2025,MENTAL HEALTH INDIVIDUAL,8.8,27.1
TR,10/1/2025,NEUROLOGY,17.8,87.1
TR,10/1/2025,OB/GYN,5.5,25.4
TR,10/1/2025,OCCUPATIONAL THERAPY,13.1,45.6
TR,10/1/2025,ONCOLOGY,9,28.9
TR,10/1/2025,OPHTHALMOLOGY,5.3,12
TR,10/1/2025,OPTOMETRY,3.4,32.3
TR,10/1/2025,ORTHOPEDICS,2.5,11.8
TR,10/1/2025,PAIN MEDICINE,10.9,35.7
TR,10/1/2025,PHYSICAL THERAPY,13.3,48.9
TR,10/1/2025,PODIATRY,6.3,23.2
TR,10/1/2025,PRIMARY CARE,7.1,33
TR,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,15.2,59.3
TR,10/1/2025,PTSD SPECIFIC GROUP PROGRAMS,3.6,NA
TR,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.5,62
TR,10/1/2025,PULMONOLOGY,13.5,28.8
TR,10/1/2025,SLEEP MEDICINE,32.1,91
TR,10/1/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
TR,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.6,25.9
TR,10/1/2025,UROLOGY,11.5,56.8
TR,10/1/2025,WOMEN'S HEALTH,2.1,20.2
JM,10/1/2025,AUDIOLOGY,20.7,32.2
JM,10/1/2025,CARDIOLOGY,10.6,45
JM,10/1/2025,DENTAL,9.7,85.3
JM,10/1/2025,DERMATOLOGY,12.5,44.3
JM,10/1/2025,ENDOCRINOLOGY,20.3,63.8
JM,10/1/2025,GASTROENTEROLOGY,14.3,44.7
JM,10/1/2025,MENTAL HEALTH GROUP,14,68
JM,10/1/2025,MENTAL HEALTH INDIVIDUAL,14.3,32
JM,10/1/2025,NEUROLOGY,18.3,116.7
JM,10/1/2025,OB/GYN,2.8,22.3
JM,10/1/2025,OCCUPATIONAL THERAPY,13.4,43.3
JM,10/1/2025,ONCOLOGY,1.2,23.8
JM,10/1/2025,OPHTHALMOLOGY,28.6,118.5
JM,10/1/2025,OPTOMETRY,14.4,87.8
JM,10/1/2025,ORTHOPEDICS,8.7,26.1
JM,10/1/2025,PAIN MEDICINE,32.2,97
JM,10/1/2025,PHYSICAL THERAPY,26.3,77.6
JM,10/1/2025,PODIATRY,45.2,150.3
JM,10/1/2025,PRIMARY CARE,6.6,17.2
JM,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.1,15.8
JM,10/1/2025,PTSD SPECIFIC GROUP PROGRAMS,11.5,NA
JM,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.4,155.7
JM,10/1/2025,PULMONOLOGY,31,59.3
JM,10/1/2025,SLEEP MEDICINE,9.8,38.4
JM,10/1/2025,SUBSTANCE USE DISORDER GROUP,0.8,NA
JM,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.6,12.8
JM,10/1/2025,UROLOGY,13.5,58.3
SF,10/2/2025,AUDIOLOGY,4.2,28
SF,10/2/2025,CARDIOLOGY,13.9,27.5
SF,10/2/2025,DENTAL,10.8,77.2
SF,10/2/2025,DERMATOLOGY,7.5,29.7
SF,10/2/2025,ENDOCRINOLOGY,12,39.8
SF,10/2/2025,GASTROENTEROLOGY,6.7,27.9
SF,10/2/2025,MENTAL HEALTH GROUP,4.8,13
SF,10/2/2025,MENTAL HEALTH INDIVIDUAL,7.2,50.3
SF,10/2/2025,NEUROLOGY,9.8,31.1
SF,10/2/2025,OB/GYN,33.5,58.3
SF,10/2/2025,OCCUPATIONAL THERAPY,3.9,17.4
SF,10/2/2025,ONCOLOGY,2.3,27.3
SF,10/2/2025,OPHTHALMOLOGY,13.8,58
SF,10/2/2025,OPTOMETRY,15.8,51.2
SF,10/2/2025,ORTHOPEDICS,18.6,28.6
SF,10/2/2025,PAIN MEDICINE,12.7,27.7
SF,10/2/2025,PHYSICAL THERAPY,8.2,39.4
SF,10/2/2025,PODIATRY,7.4,44.8
SF,10/2/2025,PRIMARY CARE,8.8,18.9
SF,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.3,5.8
SF,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,3.2,NA
SF,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.3,NA
SF,10/2/2025,PULMONOLOGY,41.1,32.3
SF,10/2/2025,SLEEP MEDICINE,32.9,39.7
SF,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,24.4
SF,10/2/2025,UROLOGY,6.8,21.5
SF,10/2/2025,WOMEN'S HEALTH,1.9,6.5
WLA,10/2/2025,AUDIOLOGY,19.6,47.6
WLA,10/2/2025,CARDIOLOGY,15.9,21.6
WLA,10/2/2025,DENTAL,1.9,14.3
WLA,10/2/2025,DERMATOLOGY,15.5,41.3
WLA,10/2/2025,ENDOCRINOLOGY,17.4,48.3
WLA,10/2/2025,GASTROENTEROLOGY,16.7,57.8
WLA,10/2/2025,MENTAL HEALTH GROUP,9.8,45.1
WLA,10/2/2025,MENTAL HEALTH INDIVIDUAL,12.2,71.6
WLA,10/2/2025,NEUROLOGY,25,85.8
WLA,10/2/2025,OB/GYN,22,58.8
WLA,10/2/2025,OCCUPATIONAL THERAPY,14.5,24.6
WLA,10/2/2025,ONCOLOGY,8,23.1
WLA,10/2/2025,OPHTHALMOLOGY,16.4,39.4
WLA,10/2/2025,OPTOMETRY,28.5,43.2
WLA,10/2/2025,ORTHOPEDICS,8.9,83.1
WLA,10/2/2025,PAIN MEDICINE,15.7,55.1
WLA,10/2/2025,PHYSICAL THERAPY,14.2,38.5
WLA,10/2/2025,PODIATRY,5.7,33.4
WLA,10/2/2025,PRIMARY CARE,7.4,25.4
WLA,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,14.7,111.7
WLA,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.7,0
WLA,10/2/2025,PULMONOLOGY,16.8,46.5
WLA,10/2/2025,SLEEP MEDICINE,56,97.8
WLA,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33,64.2
WLA,10/2/2025,UROLOGY,11.1,44.6
WLA,10/2/2025,WOMEN'S HEALTH,10.3,34.8
JLP,10/2/2025,AUDIOLOGY,9.5,25
JLP,10/2/2025,CARDIOLOGY,12.4,43.2
JLP,10/2/2025,DERMATOLOGY,11.4,24.3
JLP,10/2/2025,GASTROENTEROLOGY,2.9,8.7
JLP,10/2/2025,MENTAL HEALTH GROUP,2.2,NA
JLP,10/2/2025,MENTAL HEALTH INDIVIDUAL,15.6,0.8
JLP,10/2/2025,NEUROLOGY,17.8,67.8
JLP,10/2/2025,ONCOLOGY,5.5,21.9
JLP,10/2/2025,OPHTHALMOLOGY,19.1,71.3
JLP,10/2/2025,OPTOMETRY,56.5,142.1
JLP,10/2/2025,ORTHOPEDICS,16.1,50.1
JLP,10/2/2025,PAIN MEDICINE,19.9,39.4
JLP,10/2/2025,PODIATRY,18.9,70.1
JLP,10/2/2025,PRIMARY CARE,12.7,55
JLP,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.4,19.3
JLP,10/2/2025,PULMONOLOGY,12.8,34.6
JLP,10/2/2025,SLEEP MEDICINE,88.9,343.9
JLP,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.2,9.1
JLP,10/2/2025,UROLOGY,9.5,44.9
TR,10/2/2025,AUDIOLOGY,4.1,11
TR,10/2/2025,CARDIOLOGY,13.6,8.6
TR,10/2/2025,DENTAL,18.5,37.5
TR,10/2/2025,DERMATOLOGY,4.5,34.1
TR,10/2/2025,ENDOCRINOLOGY,10.1,40.5
TR,10/2/2025,GASTROENTEROLOGY,19.1,73.7
TR,10/2/2025,MENTAL HEALTH GROUP,4.8,78.8
TR,10/2/2025,MENTAL HEALTH INDIVIDUAL,8.7,26.8
TR,10/2/2025,NEUROLOGY,17.2,87.3
TR,10/2/2025,OB/GYN,5.3,24.9
TR,10/2/2025,OCCUPATIONAL THERAPY,13.6,45.6
TR,10/2/2025,ONCOLOGY,9.4,28.4
TR,10/2/2025,OPHTHALMOLOGY,5.3,12.1
TR,10/2/2025,OPTOMETRY,3.4,32
TR,10/2/2025,ORTHOPEDICS,2.5,12.5
TR,10/2/2025,PAIN MEDICINE,10.6,37
TR,10/2/2025,PHYSICAL THERAPY,13.3,50.9
TR,10/2/2025,PODIATRY,6.1,23.8
TR,10/2/2025,PRIMARY CARE,6.9,33
TR,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,15.9,58.2
TR,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,3.8,101
