clinic,date,type,wait_established,wait_new
OET,9/29/2025,OB/GYN,13.6,73.2
OET,9/29/2025,OCCUPATIONAL THERAPY,39.5,42.8
OET,9/29/2025,ONCOLOGY,2.1,55.1
OET,9/29/2025,OPHTHALMOLOGY,13.8,61.7
OET,9/29/2025,OPTOMETRY,19.3,86.4
OET,9/29/2025,ORTHOPEDICS,8,34
OET,9/29/2025,PAIN MEDICINE,24,45.3
OET,9/29/2025,PHYSICAL THERAPY,12.7,42.9
OET,9/29/2025,PODIATRY,21,80.1
OET,9/29/2025,PRIMARY CARE,12.6,58.2
OET,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.6,25.5
OET,9/29/2025,PTSD SPECIFIC GROUP PROGRAMS,5,NA
OET,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10,NA
OET,9/29/2025,PULMONOLOGY,40,103.3
OET,9/29/2025,SLEEP MEDICINE,8.7,126
OET,9/29/2025,SUBSTANCE USE DISORDER GROUP,4.4,NA
OET,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.6,49
OET,9/29/2025,UROLOGY,13.4,139.2
OET,9/29/2025,WOMEN'S HEALTH,18.7,58.5
ALM,9/29/2025,AUDIOLOGY,15.5,94.3
ALM,9/29/2025,CARDIOLOGY,13,31.6
ALM,9/29/2025,DENTAL,9.7,43.9
ALM,9/29/2025,DERMATOLOGY,12.9,57.7
ALM,9/29/2025,ENDOCRINOLOGY,4.9,28.9
ALM,9/29/2025,GASTROENTEROLOGY,24.4,171.4
ALM,9/29/2025,MENTAL HEALTH GROUP,4,NA
ALM,9/29/2025,MENTAL HEALTH INDIVIDUAL,6.2,39.4
ALM,9/29/2025,NEUROLOGY,25.9,142.8
ALM,9/29/2025,OB/GYN,11.5,74.5
ALM,9/29/2025,OCCUPATIONAL THERAPY,20.7,53.1
ALM,9/29/2025,ONCOLOGY,3.9,63.4
ALM,9/29/2025,ORTHOPEDICS,9.6,35.6
ALM,9/29/2025,PAIN MEDICINE,22.8,45.6
ALM,9/29/2025,PHYSICAL THERAPY,36,65.1
ALM,9/29/2025,PRIMARY CARE,6.9,34
ALM,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.2,16.5
ALM,9/29/2025,PULMONOLOGY,16.7,55
ALM,9/29/2025,SLEEP MEDICINE,6.6,47.6
ALM,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.3,NA
ALM,9/29/2025,UROLOGY,16.6,56.7
ALM,9/29/2025,WOMEN'S HEALTH,3.7,14.7
MEDB,9/29/2025,AUDIOLOGY,5.2,68.6
MEDB,9/29/2025,CARDIOLOGY,8.4,27.5
MEDB,9/29/2025,DENTAL,3.3,61.3
MEDB,9/29/2025,DERMATOLOGY,3.4,31.7
MEDB,9/29/2025,ENDOCRINOLOGY,14.8,66
MEDB,9/29/2025,GASTROENTEROLOGY,31,55
MEDB,9/29/2025,MENTAL HEALTH GROUP,6.2,NA
MEDB,9/29/2025,MENTAL HEALTH INDIVIDUAL,10.5,43.2
MEDB,9/29/2025,NEUROLOGY,6.9,33.9
MEDB,9/29/2025,OB/GYN,6.7,71.2
MEDB,9/29/2025,OCCUPATIONAL THERAPY,10,36.6
MEDB,9/29/2025,ONCOLOGY,2.9,64.8
MEDB,9/29/2025,OPHTHALMOLOGY,1.3,14.4
MEDB,9/29/2025,OPTOMETRY,1.5,35.5
MEDB,9/29/2025,ORTHOPEDICS,2.3,14.2
MEDB,9/29/2025,PAIN MEDICINE,2.9,23.1
MEDB,9/29/2025,PHYSICAL THERAPY,10.4,47.2
MEDB,9/29/2025,PODIATRY,2.3,29.5
MEDB,9/29/2025,PRIMARY CARE,2.8,29.5
MEDB,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9.8,40.2
MEDB,9/29/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,17.3,NA
MEDB,9/29/2025,PULMONOLOGY,16.7,34.6
MEDB,9/29/2025,SLEEP MEDICINE,42,107
MEDB,9/29/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.3,14
MEDB,9/29/2025,UROLOGY,4.9,81.6
MEDB,9/29/2025,WOMEN'S HEALTH,4,22.9
TEC,9/29/2025,AUDIOLOGY,2.8,22.3
TEC,9/29/2025,CARDIOLOGY,4.3,15.7
TEC,9/29/2025,DENTAL,2.1,33.8
TEC,9/29/2025,DERMATOLOGY,10.6,101.5
TEC,9/29/2025,ENDOCRINOLOGY,6.5,56.5
TEC,9/29/2025,GASTROENTEROLOGY,2.4,28.1
TEC,9/29/2025,MENTAL HEALTH GROUP,0,NA
TEC,9/29/2025,MENTAL HEALTH INDIVIDUAL,12.2,47.3
TEC,9/29/2025,NEUROLOGY,0,NA
TEC,9/29/2025,OB/GYN,2.7,22
TEC,9/29/2025,OCCUPATIONAL THERAPY,10.7,29.2
TEC,9/29/2025,ONCOLOGY,2.2,29.3
TEC,9/29/2025,OPHTHALMOLOGY,0.1,NA
TEC,9/29/2025,OPTOMETRY,4.8,30.2
TEC,9/29/2025,ORTHOPEDICS,1.6,19.8
TEC,9/29/2025,PAIN MEDICINE,10.8,55.9
TEC,9/29/2025,PHYSICAL THERAPY,2.6,26.6
TEC,9/29/2025,PODIATRY,2.2,26.9
TEC,9/29/2025,PRIMARY CARE,1.4,13.4
TEC,9/29/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,0.9,0.3
TEC,9/29/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,3.3,NA
TEC,9/29/2025,PULMONOLOGY,12.7,46.2
TEC,9/29/2025,SLEEP MEDICINE,5.9,18.1
TEC,9/29/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,9/29/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,8
TEC,9/29/2025,UROLOGY,2.2,31.2
TEC,9/29/2025,WOMEN'S HEALTH,1,6.5
DAL,9/30/2025,AUDIOLOGY,0.7,10.1
DAL,9/30/2025,CARDIOLOGY,10.9,30.9
DAL,9/30/2025,DENTAL,11.3,32
DAL,9/30/2025,ENDOCRINOLOGY,11.6,59.1
DAL,9/30/2025,GASTROENTEROLOGY,10.7,34.5
DAL,9/30/2025,MENTAL HEALTH GROUP,0.5,NA
DAL,9/30/2025,MENTAL HEALTH INDIVIDUAL,6,20.1
DAL,9/30/2025,NEUROLOGY,32.8,142.2
DAL,9/30/2025,OB/GYN,16.2,54.4
DAL,9/30/2025,OCCUPATIONAL THERAPY,11.4,22.4
DAL,9/30/2025,ONCOLOGY,3,26.8
DAL,9/30/2025,OPHTHALMOLOGY,8.3,34.2
DAL,9/30/2025,OPTOMETRY,22.7,86.9
DAL,9/30/2025,ORTHOPEDICS,12,31.6
DAL,9/30/2025,PAIN MEDICINE,6.5,36.3
DAL,9/30/2025,PHYSICAL THERAPY,22.2,43.7
DAL,9/30/2025,PODIATRY,21.2,50.1
DAL,9/30/2025,PRIMARY CARE,5.4,26.3
DAL,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,24.3
DAL,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11,NA
DAL,9/30/2025,PULMONOLOGY,9.7,21.9
DAL,9/30/2025,SLEEP MEDICINE,8.1,38.3
DAL,9/30/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5,63
DAL,9/30/2025,UROLOGY,17.7,68.2
OET,9/30/2025,AUDIOLOGY,29.2,90.5
OET,9/30/2025,CARDIOLOGY,18.1,59.2
OET,9/30/2025,DENTAL,31.2,93.9
OET,9/30/2025,DERMATOLOGY,27.2,71.1
OET,9/30/2025,ENDOCRINOLOGY,4.7,15.9
OET,9/30/2025,GASTROENTEROLOGY,28.2,108
OET,9/30/2025,MENTAL HEALTH GROUP,1.9,11
OET,9/30/2025,MENTAL HEALTH INDIVIDUAL,27.7,22.7
OET,9/30/2025,NEUROLOGY,13.3,89.3
OET,9/30/2025,OB/GYN,13.6,73.1
OET,9/30/2025,OCCUPATIONAL THERAPY,38.8,44.3
OET,9/30/2025,ONCOLOGY,2,56.6
OET,9/30/2025,OPHTHALMOLOGY,13.6,60.9
OET,9/30/2025,OPTOMETRY,19.1,86.2
OET,9/30/2025,ORTHOPEDICS,8.1,34.4
OET,9/30/2025,PAIN MEDICINE,24.6,45.4
OET,9/30/2025,PHYSICAL THERAPY,13.3,43.4
OET,9/30/2025,PODIATRY,21.1,82.5
OET,9/30/2025,PRIMARY CARE,12.5,57.7
OET,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9,25.5
OET,9/30/2025,PTSD SPECIFIC GROUP PROGRAMS,5,NA
OET,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.3,NA
OET,9/30/2025,PULMONOLOGY,41,98.3
OET,9/30/2025,SLEEP MEDICINE,9,127.8
OET,9/30/2025,SUBSTANCE USE DISORDER GROUP,4.9,NA
OET,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8,49
OET,9/30/2025,UROLOGY,14.2,135.2
OET,9/30/2025,WOMEN'S HEALTH,18,52.4
ALM,9/30/2025,AUDIOLOGY,15.9,93.9
ALM,9/30/2025,CARDIOLOGY,13.1,32.9
ALM,9/30/2025,DENTAL,9.7,44.5
ALM,9/30/2025,DERMATOLOGY,13.1,56.5
ALM,9/30/2025,ENDOCRINOLOGY,4.6,29.9
ALM,9/30/2025,GASTROENTEROLOGY,23.5,169.4
ALM,9/30/2025,MENTAL HEALTH GROUP,5.4,NA
ALM,9/30/2025,MENTAL HEALTH INDIVIDUAL,6.3,36.4
ALM,9/30/2025,NEUROLOGY,24.8,139.9
ALM,9/30/2025,OB/GYN,10.4,74.8
ALM,9/30/2025,OCCUPATIONAL THERAPY,21.2,53.1
ALM,9/30/2025,ONCOLOGY,3.8,61.4
ALM,9/30/2025,ORTHOPEDICS,9.7,36.3
ALM,9/30/2025,PAIN MEDICINE,23.2,45.1
ALM,9/30/2025,PHYSICAL THERAPY,36.6,65.3
ALM,9/30/2025,PRIMARY CARE,6.8,33.7
ALM,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.3,16.3
ALM,9/30/2025,PULMONOLOGY,16.3,50.9
ALM,9/30/2025,SLEEP MEDICINE,6.7,46.9
ALM,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.4,NA
ALM,9/30/2025,UROLOGY,16.9,55.9
ALM,9/30/2025,WOMEN'S HEALTH,3.6,14.2
MEDB,9/30/2025,AUDIOLOGY,15.9,93.9
MEDB,9/30/2025,CARDIOLOGY,13.1,32.9
MEDB,9/30/2025,DENTAL,9.7,44.5
MEDB,9/30/2025,DERMATOLOGY,13.1,56.5
MEDB,9/30/2025,ENDOCRINOLOGY,4.6,29.9
MEDB,9/30/2025,GASTROENTEROLOGY,23.5,169.4
MEDB,9/30/2025,MENTAL HEALTH GROUP,5.4,NA
MEDB,9/30/2025,MENTAL HEALTH INDIVIDUAL,6.3,36.4
MEDB,9/30/2025,NEUROLOGY,24.8,139.9
MEDB,9/30/2025,OB/GYN,10.4,74.8
MEDB,9/30/2025,OCCUPATIONAL THERAPY,21.2,53.1
MEDB,9/30/2025,ONCOLOGY,3.8,61.4
MEDB,9/30/2025,ORTHOPEDICS,9.7,36.3
MEDB,9/30/2025,PAIN MEDICINE,23.2,45.1
MEDB,9/30/2025,PHYSICAL THERAPY,36.6,65.3
MEDB,9/30/2025,PRIMARY CARE,6.8,33.7
MEDB,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.3,16.3
MEDB,9/30/2025,PULMONOLOGY,16.3,50.9
MEDB,9/30/2025,SLEEP MEDICINE,6.7,46.9
MEDB,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.4,NA
MEDB,9/30/2025,UROLOGY,16.9,55.9
MEDB,9/30/2025,WOMEN'S HEALTH,3.6,14.2
TEC,9/30/2025,AUDIOLOGY,2.8,22.3
TEC,9/30/2025,CARDIOLOGY,4.3,16.5
TEC,9/30/2025,DENTAL,2.2,33.2
TEC,9/30/2025,DERMATOLOGY,10.6,104.1
TEC,9/30/2025,ENDOCRINOLOGY,6.6,55.6
TEC,9/30/2025,GASTROENTEROLOGY,2.5,28.1
TEC,9/30/2025,MENTAL HEALTH GROUP,0,NA
TEC,9/30/2025,MENTAL HEALTH INDIVIDUAL,11.9,53.8
TEC,9/30/2025,NEUROLOGY,0,NA
TEC,9/30/2025,OB/GYN,5,18
TEC,9/30/2025,OCCUPATIONAL THERAPY,10.7,28.5
TEC,9/30/2025,ONCOLOGY,2.3,29.8
TEC,9/30/2025,OPHTHALMOLOGY,0.1,NA
TEC,9/30/2025,OPTOMETRY,4.8,32.3
TEC,9/30/2025,ORTHOPEDICS,1.6,19.8
TEC,9/30/2025,PAIN MEDICINE,10.9,56.7
TEC,9/30/2025,PHYSICAL THERAPY,2.5,25.5
TEC,9/30/2025,PODIATRY,2.3,26.7
TEC,9/30/2025,PRIMARY CARE,1.4,11.4
TEC,9/30/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.2
TEC,9/30/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,3.3,NA
TEC,9/30/2025,PULMONOLOGY,13.6,49.7
TEC,9/30/2025,SLEEP MEDICINE,5.9,18
TEC,9/30/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,9/30/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,8
TEC,9/30/2025,UROLOGY,2.5,31.5
TEC,9/30/2025,WOMEN'S HEALTH,1.1,6.3
DAL,10/1/2025,AUDIOLOGY,0.7,10
DAL,10/1/2025,CARDIOLOGY,10.9,31.3
DAL,10/1/2025,DENTAL,11.1,33
DAL,10/1/2025,ENDOCRINOLOGY,11.4,59.1
DAL,10/1/2025,GASTROENTEROLOGY,10.5,34.4
DAL,10/1/2025,MENTAL HEALTH GROUP,0.5,NA
DAL,10/1/2025,MENTAL HEALTH INDIVIDUAL,6.1,19.6
DAL,10/1/2025,NEUROLOGY,33.2,143.6
DAL,10/1/2025,OB/GYN,16.7,54.5
DAL,10/1/2025,OCCUPATIONAL THERAPY,11.1,22
DAL,10/1/2025,ONCOLOGY,2.9,28.1
DAL,10/1/2025,OPHTHALMOLOGY,8.1,32.8
DAL,10/1/2025,OPTOMETRY,23.3,86.6
DAL,10/1/2025,ORTHOPEDICS,11.8,31.1
DAL,10/1/2025,PAIN MEDICINE,6.5,35.6
DAL,10/1/2025,PHYSICAL THERAPY,22.4,43.7
DAL,10/1/2025,PODIATRY,21.3,50
DAL,10/1/2025,PRIMARY CARE,5.4,26.7
DAL,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,23.7
DAL,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.1,NA
DAL,10/1/2025,PULMONOLOGY,10.7,21.9
DAL,10/1/2025,SLEEP MEDICINE,8.1,38.1
DAL,10/1/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.3,63
DAL,10/1/2025,UROLOGY,17,68.2
OET,10/1/2025,AUDIOLOGY,29.8,89.7
OET,10/1/2025,CARDIOLOGY,18.5,58.9
OET,10/1/2025,DENTAL,30,90.9
OET,10/1/2025,DERMATOLOGY,26.5,68.5
OET,10/1/2025,ENDOCRINOLOGY,4.7,15.6
OET,10/1/2025,GASTROENTEROLOGY,27.4,106.7
OET,10/1/2025,MENTAL HEALTH GROUP,1.9,11
OET,10/1/2025,MENTAL HEALTH INDIVIDUAL,28,21.9
OET,10/1/2025,NEUROLOGY,13.2,91.8
OET,10/1/2025,OB/GYN,13.6,74.2
OET,10/1/2025,OCCUPATIONAL THERAPY,39.3,45.6
OET,10/1/2025,ONCOLOGY,2.1,54.9
OET,10/1/2025,OPHTHALMOLOGY,13,61.1
OET,10/1/2025,OPTOMETRY,19.5,87.7
OET,10/1/2025,ORTHOPEDICS,8.3,34.5
OET,10/1/2025,PAIN MEDICINE,22.9,40.9
OET,10/1/2025,PHYSICAL THERAPY,13.7,43.2
OET,10/1/2025,PODIATRY,21.4,80.4
OET,10/1/2025,PRIMARY CARE,12.4,58.9
OET,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9.3,26.2
OET,10/1/2025,PTSD SPECIFIC GROUP PROGRAMS,5,NA
OET,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.2,NA
OET,10/1/2025,PULMONOLOGY,40.5,94.1
OET,10/1/2025,SLEEP MEDICINE,9.1,130.7
OET,10/1/2025,SUBSTANCE USE DISORDER GROUP,5,NA
OET,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7,38.3
OET,10/1/2025,UROLOGY,14.1,137.5
OET,10/1/2025,WOMEN'S HEALTH,17.8,51.2
ALM,10/1/2025,AUDIOLOGY,13.8,93
ALM,10/1/2025,CARDIOLOGY,13.3,33.2
ALM,10/1/2025,DENTAL,9.6,43.8
ALM,10/1/2025,DERMATOLOGY,13.3,56.1
ALM,10/1/2025,ENDOCRINOLOGY,4.5,30.4
ALM,10/1/2025,GASTROENTEROLOGY,22.6,166.9
ALM,10/1/2025,MENTAL HEALTH GROUP,5.4,NA
ALM,10/1/2025,MENTAL HEALTH INDIVIDUAL,6.5,36.1
ALM,10/1/2025,NEUROLOGY,25.2,139
ALM,10/1/2025,OB/GYN,10.6,73.3
ALM,10/1/2025,OCCUPATIONAL THERAPY,20.7,52.3
ALM,10/1/2025,ONCOLOGY,4,62.4
ALM,10/1/2025,ORTHOPEDICS,9.8,36.4
ALM,10/1/2025,PAIN MEDICINE,22.9,46.8
ALM,10/1/2025,PHYSICAL THERAPY,36.4,65.7
ALM,10/1/2025,PRIMARY CARE,6.7,32.9
ALM,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.5,16
ALM,10/1/2025,PULMONOLOGY,16.1,50.4
ALM,10/1/2025,SLEEP MEDICINE,6.8,47.1
ALM,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.8,NA
ALM,10/1/2025,UROLOGY,17.1,56.6
ALM,10/1/2025,WOMEN'S HEALTH,3.7,13.7
MEDB,10/1/2025,AUDIOLOGY,5.3,66.8
MEDB,10/1/2025,CARDIOLOGY,8.7,28.2
MEDB,10/1/2025,DENTAL,3.4,61.3
MEDB,10/1/2025,DERMATOLOGY,3.2,31.6
MEDB,10/1/2025,ENDOCRINOLOGY,15.5,64
MEDB,10/1/2025,GASTROENTEROLOGY,30,54.5
MEDB,10/1/2025,MENTAL HEALTH GROUP,6.3,NA
MEDB,10/1/2025,MENTAL HEALTH INDIVIDUAL,10.8,48
MEDB,10/1/2025,NEUROLOGY,6.8,33.2
MEDB,10/1/2025,OB/GYN,7,71.1
MEDB,10/1/2025,OCCUPATIONAL THERAPY,10.3,36.1
MEDB,10/1/2025,ONCOLOGY,3,64.7
MEDB,10/1/2025,OPHTHALMOLOGY,1.4,12.9
MEDB,10/1/2025,OPTOMETRY,1.5,36.9
MEDB,10/1/2025,ORTHOPEDICS,2.4,13.3
MEDB,10/1/2025,PAIN MEDICINE,3,22.8
MEDB,10/1/2025,PHYSICAL THERAPY,10.4,45.9
MEDB,10/1/2025,PODIATRY,2.1,29.2
MEDB,10/1/2025,PRIMARY CARE,2.8,28.8
MEDB,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.2,40.6
MEDB,10/1/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,20.1,NA
MEDB,10/1/2025,PULMONOLOGY,16.3,35.8
MEDB,10/1/2025,SLEEP MEDICINE,41.5,105.4
MEDB,10/1/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2,14
MEDB,10/1/2025,UROLOGY,5.3,82.7
MEDB,10/1/2025,WOMEN'S HEALTH,4,22.6
TEC,10/1/2025,AUDIOLOGY,2.7,22.1
TEC,10/1/2025,CARDIOLOGY,4.4,16.2
TEC,10/1/2025,DENTAL,2.2,32.8
TEC,10/1/2025,DERMATOLOGY,10.7,104.7
TEC,10/1/2025,ENDOCRINOLOGY,5.9,55.6
TEC,10/1/2025,GASTROENTEROLOGY,2.5,30.3
TEC,10/1/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/1/2025,MENTAL HEALTH INDIVIDUAL,12,53.8
TEC,10/1/2025,NEUROLOGY,0,NA
TEC,10/1/2025,OB/GYN,5,18
TEC,10/1/2025,OCCUPATIONAL THERAPY,11,29.8
TEC,10/1/2025,ONCOLOGY,2.5,29.8
TEC,10/1/2025,OPHTHALMOLOGY,0,NA
TEC,10/1/2025,OPTOMETRY,4.4,31.4
TEC,10/1/2025,ORTHOPEDICS,1.7,19.8
TEC,10/1/2025,PAIN MEDICINE,9.8,54.2
TEC,10/1/2025,PHYSICAL THERAPY,2.6,26
TEC,10/1/2025,PODIATRY,2.2,25.1
TEC,10/1/2025,PRIMARY CARE,1.4,11.5
TEC,10/1/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.2,0.2
TEC,10/1/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,2.1,NA
TEC,10/1/2025,PULMONOLOGY,13.7,30.6
TEC,10/1/2025,SLEEP MEDICINE,5.9,18.1
TEC,10/1/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/1/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.1,8
TEC,10/1/2025,UROLOGY,3.1,32.3
TEC,10/1/2025,WOMEN'S HEALTH,1.2,6.3
DAL,10/2/2025,AUDIOLOGY,0.7,9.9
DAL,10/2/2025,CARDIOLOGY,11.2,31.2
DAL,10/2/2025,DENTAL,11.2,31.7
DAL,10/2/2025,ENDOCRINOLOGY,11.4,59.3
DAL,10/2/2025,GASTROENTEROLOGY,10.1,33.8
DAL,10/2/2025,MENTAL HEALTH GROUP,0.7,NA
DAL,10/2/2025,MENTAL HEALTH INDIVIDUAL,5.8,19.3
DAL,10/2/2025,NEUROLOGY,33.2,144.7
DAL,10/2/2025,OB/GYN,17,52.9
DAL,10/2/2025,OCCUPATIONAL THERAPY,10.8,22
DAL,10/2/2025,ONCOLOGY,3,27.9
DAL,10/2/2025,OPHTHALMOLOGY,8,32.7
DAL,10/2/2025,OPTOMETRY,23.3,85.9
DAL,10/2/2025,ORTHOPEDICS,11.8,31.6
DAL,10/2/2025,PAIN MEDICINE,6.4,36.4
DAL,10/2/2025,PHYSICAL THERAPY,21.9,43.9
DAL,10/2/2025,PODIATRY,21.5,49.5
DAL,10/2/2025,PRIMARY CARE,5.4,26.6
DAL,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.7,24.3
DAL,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.9,NA
DAL,10/2/2025,PULMONOLOGY,11.1,21.2
DAL,10/2/2025,SLEEP MEDICINE,7.9,37.7
DAL,10/2/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.4,63
DAL,10/2/2025,UROLOGY,16.9,68.5
OET,10/2/2025,AUDIOLOGY,29.6,88.8
OET,10/2/2025,CARDIOLOGY,18.6,56.9
OET,10/2/2025,DENTAL,29.1,87.8
OET,10/2/2025,DERMATOLOGY,29.1,66.9
OET,10/2/2025,ENDOCRINOLOGY,4.6,15
OET,10/2/2025,GASTROENTEROLOGY,26.7,106.4
OET,10/2/2025,MENTAL HEALTH GROUP,1.9,11
OET,10/2/2025,MENTAL HEALTH INDIVIDUAL,28.2,21.5
OET,10/2/2025,NEUROLOGY,12.7,90.8
OET,10/2/2025,OB/GYN,12.3,72
OET,10/2/2025,OCCUPATIONAL THERAPY,39.4,46.5
OET,10/2/2025,ONCOLOGY,2.2,53.2
OET,10/2/2025,OPHTHALMOLOGY,13.6,61.3
OET,10/2/2025,OPTOMETRY,19.9,87.6
OET,10/2/2025,ORTHOPEDICS,7.7,34.5
OET,10/2/2025,PAIN MEDICINE,23.1,41
OET,10/2/2025,PHYSICAL THERAPY,13.5,44.7
OET,10/2/2025,PODIATRY,21.9,80.3
OET,10/2/2025,PRIMARY CARE,12.3,59.1
OET,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.8,22.9
OET,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,7.5,NA
OET,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.9,NA
OET,10/2/2025,PULMONOLOGY,40.6,91.5
OET,10/2/2025,SLEEP MEDICINE,8.9,130.9
OET,10/2/2025,SUBSTANCE USE DISORDER GROUP,5,NA
OET,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.1,38.3
OET,10/2/2025,UROLOGY,13.6,137.4
OET,10/2/2025,WOMEN'S HEALTH,17.7,53.2
ALM,10/2/2025,AUDIOLOGY,13.7,94.2
ALM,10/2/2025,CARDIOLOGY,14.3,32.9
ALM,10/2/2025,DENTAL,8.8,43.5
ALM,10/2/2025,DERMATOLOGY,13.3,56
ALM,10/2/2025,ENDOCRINOLOGY,4.5,30.8
ALM,10/2/2025,GASTROENTEROLOGY,24.1,176.8
ALM,10/2/2025,MENTAL HEALTH GROUP,4.7,NA
ALM,10/2/2025,MENTAL HEALTH INDIVIDUAL,6.7,36.6
ALM,10/2/2025,NEUROLOGY,25.1,142.1
ALM,10/2/2025,OB/GYN,10.7,73.5
ALM,10/2/2025,OCCUPATIONAL THERAPY,20.3,52.3
ALM,10/2/2025,ONCOLOGY,3.9,62.1
ALM,10/2/2025,ORTHOPEDICS,9.6,36.8
ALM,10/2/2025,PAIN MEDICINE,22.8,46.8
ALM,10/2/2025,PHYSICAL THERAPY,36.3,67
ALM,10/2/2025,PRIMARY CARE,6.6,33.2
ALM,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,15.8
ALM,10/2/2025,PULMONOLOGY,16.2,55.3
ALM,10/2/2025,SLEEP MEDICINE,7,46.6
ALM,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.5,NA
ALM,10/2/2025,UROLOGY,16.9,56.3
ALM,10/2/2025,WOMEN'S HEALTH,3.4,13.2
MEDB,10/2/2025,AUDIOLOGY,5.4,65.8
MEDB,10/2/2025,CARDIOLOGY,8.4,27.2
MEDB,10/2/2025,DENTAL,3.4,61.2
MEDB,10/2/2025,DERMATOLOGY,3.6,31.1
MEDB,10/2/2025,ENDOCRINOLOGY,15,63.9
MEDB,10/2/2025,GASTROENTEROLOGY,28,51.6
MEDB,10/2/2025,MENTAL HEALTH GROUP,5.9,NA
MEDB,10/2/2025,MENTAL HEALTH INDIVIDUAL,10.5,46.9
MEDB,10/2/2025,NEUROLOGY,6.5,32.7
MEDB,10/2/2025,OB/GYN,6.6,71.1
MEDB,10/2/2025,OCCUPATIONAL THERAPY,10.7,38.4
MEDB,10/2/2025,ONCOLOGY,3,62.9
MEDB,10/2/2025,OPHTHALMOLOGY,1.4,11.9
MEDB,10/2/2025,OPTOMETRY,1.5,35.3
MEDB,10/2/2025,ORTHOPEDICS,2.4,13.3
MEDB,10/2/2025,PAIN MEDICINE,3.1,23.9
MEDB,10/2/2025,PHYSICAL THERAPY,10,45
MEDB,10/2/2025,PODIATRY,2.2,30.3
